,url,date,entity,entity_type
258,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,The Wall Street Journal,institutions
259,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Urban Institute,institutions
260,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Committee for a Responsible Federal Budget,institutions
261,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Lipow Oil Associates,institutions
262,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Internal Revenue Service,institutions
263,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Treasury Department,institutions
264,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Congressional Budget Office,institutions
265,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,November election,political_events
266,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,presidential debate,political_events
267,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,2017 tax law,political_events
268,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,debate,political_events
269,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,a US default,political_events
270,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,partial government shutdown,political_events
271,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,2022 Inflation Reduction Act,political_events
272,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Republican Party,political_parties
273,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Democratic Party,political_parties
274,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,New York,locations
275,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,Pennsylvania,locations
276,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,US,locations
277,https://www.cnn.com/2024/09/05/politics/trump-economic-plans-musk-government-commission/index.html,2024-09-05,China,locations
278,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Donald Trump,people
279,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Kamala Harris,people
280,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Joe Biden,people
281,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Daniel Dale,people
282,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Tami Luhby,people
283,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Katie Lobosco,people
284,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Sean Hannity,people
285,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Kaitlan Collins,people
286,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Douglas Emhoff,people
287,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,David Muir,people
288,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Linsey Davis,people
289,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Michelle Mittelstadt,people
290,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Pat Tuttle,people
291,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,John McCain,people
292,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Sheena Carey,people
293,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Elisabeth Buchwald,people
294,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Piper Hudspeth Blackburn,people
295,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Kaanita Iyer,people
296,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Jen Christensen,people
297,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Nancy Pelosi,people
298,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Vladimir Putin,people
299,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Volodymyr Zelensky,people
300,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Steven Cheung,people
301,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,JD Vance,people
302,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,John Roberts,people
303,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Merrick Garland,people
304,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Alvin Bragg,people
305,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Matthew Colangelo,people
306,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Erica York,people
307,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Mark Zandi,people
308,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Ryan Sweet,people
309,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Jeremy Herb,people
310,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Anna Harvey,people
311,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Hannah Rabinowitz,people
312,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Tim Walz,people
313,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Ralph Northam,people
314,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Erwan Lagadec,people
315,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Bernie Sanders,people
316,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Haley Britzky,people
317,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Jeff Asher,people
318,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Mary Ziegler,people
319,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Kimberly Mutcherson,people
320,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Maya Manian,people
321,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Todd Harrison,people
322,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,CNN,institutions
323,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Center for American Progress Action Fund,institutions
324,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Peterson Institute for International Economics,institutions
325,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Tax Policy Center,institutions
326,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,FactCheck.org,institutions
327,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,World Prison Population List,institutions
328,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Breitbart News,institutions
329,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Migration Policy Institute,institutions
330,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,NBC News,institutions
331,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Fox News,institutions
332,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,AP,institutions
333,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Dew Drop Inn,institutions
334,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Union Pub,institutions
335,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Nasdaq MarketSite,institutions
336,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,The New York Times,institutions
338,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Getty Images,institutions
339,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,United Kingdom,institutions
340,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Federal Bureau of Investigation,institutions
341,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,US Centers for Disease Control and Prevention,institutions
342,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,US International Trade Commission,institutions
343,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Moody’s Analytics,institutions
344,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Oxford Economics,institutions
345,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Rutgers Law School,institutions
346,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,American Enterprise Institute,institutions
347,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,George Washington University’s Elliott School of International Affairs,institutions
348,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Kiel Institute for the World Economy,institutions
349,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,U.S. Navy,institutions
350,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Marine Corps,institutions
351,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,U.S. Air Force,institutions
352,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,U.S. military,institutions
353,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,presidential debate,political_events
354,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,debate,political_events
355,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,presidential primary,political_events
356,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,election,political_events
357,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,inauguration,political_events
358,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,invasion of Ukraine,political_events
359,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,US,locations
360,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,China,locations
361,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Russia,locations
362,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Ukraine,locations
363,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Germany,locations
364,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Honduras,locations
365,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Guatemala,locations
366,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,El Salvador,locations
367,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Venezuela,locations
368,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Mexico,locations
369,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Moscow,locations
370,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Manhattan,locations
371,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,New York,locations
372,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Pennsylvania,locations
373,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Philadelphia,locations
374,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Nashville,locations
375,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Washington,locations
376,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,"Washington, DC",locations
377,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,"Springfield, Ohio",locations
378,https://www.cnn.com/2024/09/10/politics/fact-check-debate-trump-harris/index.html,2024-09-10,Gulf of Oman,locations
