source,target,relationship,sentiment,url,date
Robert F. Kennedy Jr.,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/09/11/politics/harris-trump-debate-analysis/index.html,2024-09-11
Donald Trump,Vladimir Putin,partners with,HOSTILE,https://www.cnn.com/2024/09/11/politics/harris-trump-debate-analysis/index.html,2024-09-11
Donald Trump,Hungary,partners with,NEUTRAL,https://www.cnn.com/2024/09/11/politics/harris-trump-debate-analysis/index.html,2024-09-11
Donald Trump,China,accuses,HOSTILE,https://www.cnn.com/2024/09/09/politics/fact-check-trump-vance-tariffs/index.html,2024-09-09
Donald Trump,Kamala Harris,criticizes,HOSTILE,https://www.cnn.com/2024/09/09/politics/fact-check-trump-vance-tariffs/index.html,2024-09-09
JD Vance,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/09/09/politics/fact-check-trump-vance-tariffs/index.html,2024-09-09
Donald Trump,Joe Biden,opposes,HOSTILE,https://www.cnn.com/2024/09/09/politics/fact-check-trump-vance-tariffs/index.html,2024-09-09
Sheri Hastings,Rancho Palos Verdes,criticizes,HOSTILE,https://www.cnn.com/2024/09/09/us/rancho-palos-verdes-california-landslide/index.html,2024-09-09
Sheri Hastings,Rancho Palos Verdes,accuses,HOSTILE,https://www.cnn.com/2024/09/09/us/rancho-palos-verdes-california-landslide/index.html,2024-09-09
Rancho Palos Verdes,Jennifer Vaughn,partners with,NEUTRAL,https://www.cnn.com/2024/09/09/us/rancho-palos-verdes-california-landslide/index.html,2024-09-09
Gavin Newsom,Rancho Palos Verdes,supports,NEUTRAL,https://www.cnn.com/2024/09/09/us/rancho-palos-verdes-california-landslide/index.html,2024-09-09
Jill Biden,Ralph Lauren,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Usher,Ralph Lauren,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Jude Law,Ralph Lauren,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Tom Hiddleston,Ralph Lauren,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Naomi Watts,Ralph Lauren,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Rihanna,Alaïa,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Ice Spice,Luar,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Off-White,Kamara,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Jordan Chiles,Kim Shui,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Noah Lyles,Willy Chavarria,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Prabal Gurung,Kamala Harris,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Area,Tinder,partners with,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Elena Velez,OnlyFans,partners with,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Willy Chavarria,Adidas,partners with,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Naeem Kahn,Universal Pictures,partners with,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Tory Burch,Alexa Chung,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Madonna,Luar,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Tinashe,Elena Velez,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Winnie Harlow,LaQuan Smith,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Tommy Hilfiger,consumers,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Raul Lopez,Offset,supports,NEUTRAL,https://www.cnn.com/2024/09/09/style/nyfw-ss25-highlights/index.html,2024-09-09
Leana Wen,CNN,represents,NEUTRAL,https://www.cnn.com/2024/09/09/health/energy-drinks-caffeine-dangers-wellness/index.html,2024-09-09
Donald Trump,JD Vance,partners with,NEUTRAL,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
JD Vance,Democrats,supports,NEUTRAL,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
Donald Trump,Reshma Saujani,opposes,NEUTRAL,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
Reshma Saujani,Donald Trump,criticizes,HOSTILE,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
Donald Trump,Ivanka,partners with,NEUTRAL,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
Kamala Harris,Democrats,represents,NEUTRAL,https://www.cnn.com/2024/09/06/politics/child-care-trump-what-matters/index.html,2024-09-06
Zihao Ou,University of Texas at Dallas,leads,NEUTRAL,https://www.cnn.com/2024/09/05/science/food-dye-transparent-mice-skin/index.html,2024-09-05
Guosong Hong,Stanford University,leads,NEUTRAL,https://www.cnn.com/2024/09/05/science/food-dye-transparent-mice-skin/index.html,2024-09-05
Apalachee High School,Georgia,partners with,NEUTRAL,https://www.cnn.com/interactive/2023/us/changing-classrooms-shooting-safety-dg/,2024-09-05
Donald Trump,Aurora,criticizes,HOSTILE,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Mike Coffman,Danielle Jurinsky,partners with,NEUTRAL,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Aurora,Tren de Aragua,opposes,NEUTRAL,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Danilo,Venezuela,represents,NEUTRAL,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Óscar Naranjo,Tren de Aragua,criticizes,HOSTILE,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Dave Perry,Aurora,supports,FRIENDLY,https://www.cnn.com/2024/09/11/politics/colorado-apartment-complex-battleground-immigration/index.html,2024-09-11
Donald Trump,Kamala Harris,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Harris,Karl Marx,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Kamala Harris,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Joe Biden,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Vladimir Putin,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Ukraine,supports,FRIENDLY,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Kamala Harris,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,China,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Trump campaign,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Joe Biden,Kamala Harris,partners with,NEUTRAL,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Joe Biden,Ukraine,supports,FRIENDLY,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Joe Biden,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Tim Walz,partners with,NEUTRAL,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,China,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Donald Trump,Joe Biden,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687,2024-09-11
Kamala Harris,Donald Trump,clashed,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Donald Trump,Kamala Harris,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Kamala Harris,Joe Biden,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Donald Trump,Joe Biden,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Kamala Harris,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Donald Trump,Kamala Harris,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Kamala Harris,Donald Trump,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/presidential-debate-takeaways-trump-harris-rcna169060,2024-09-11
Donald Trump,Haiti,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
David Muir,Donald Trump,criticizes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
JD Vance,immigrants,criticizes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
Nathan Clark,Republican,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
John Kirby,claims about Haitians,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
Donald Trump,Biden administration,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
Donald Trump,Hunter Biden,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,2024-09-11
Nathan Clark,Donald Trump,criticizes,HOSTILE,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
Nathan Clark,JD Vance,criticizes,HOSTILE,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
JD Vance,Haitian immigrant,accuses,HOSTILE,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
Donald Trump,Nathan Clark,opposes,NEUTRAL,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
JD Vance,Nathan Clark,opposes,NEUTRAL,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
Kamala Harris,people who are victims of crime allegedly committed by immigrants,opposes,HOSTILE,https://www.nbcnews.com/news/us-news/father-11-year-old-killed-ohio-crash-says-trump-vance-are-using-son-po-rcna170525,2024-09-11
Taylor Swift,Kamala Harris,endorses,FRIENDLY,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Taylor Swift,Tim Walz,endorses,FRIENDLY,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Taylor Swift,Joe Biden,supports,FRIENDLY,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Kamala Harris,Taylor Swift,supports,FRIENDLY,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Donald Trump,Taylor Swift,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Taylor Swift,Donald Trump,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Taylor Swift,Marsha Blackburn,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Taylor Swift,Phil Bredesen,endorses,FRIENDLY,https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,2024-09-11
Donald Trump,children,accuses,HOSTILE,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,2024-09-09
Donald Trump,Moms for Liberty,partners with,NEUTRAL,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,2024-09-09
Donald Trump,transgender students,opposes,HOSTILE,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,2024-09-09
Ron DeSantis,Democrats,accuses,HOSTILE,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,2024-09-09
Donald Trump,gender-affirming care for minors,opposes,HOSTILE,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,2024-09-09
RT,Konstantin Kalashnikov,leads,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
RT,Elena Afanasyeva,leads,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
RT,Tenet Media,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Lauren Southern,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Tim Pool,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Tayler Hansen,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Matt Christiansen,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Dave Rubin,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tenet Media,Benny Johnson,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tim Pool,Donald Trump,supports,FRIENDLY,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Dave Rubin,Mitch McConnell,criticizes,HOSTILE,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Mitch McConnell,Ukraine,supports,FRIENDLY,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Dave Rubin,Ukraine,criticizes,HOSTILE,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tim Pool,Ukraine,criticizes,HOSTILE,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Tayler Hansen,Jan. 6 attack,represents,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
RT,Vladimir Putin,supports,FRIENDLY,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
RT,Donald Trump Jr.,partners with,NEUTRAL,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Dave Rubin,Donald Trump,supports,FRIENDLY,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611,2024-09-05
Donald Trump,Department of Justice,supports,NEUTRAL,https://www.nbcnews.com/investigations/trump-vows-prosecute-political-foes-others-corrupt-cheaters-rcna169292,2024-09-09
Donald Trump,Mark Zuckerberg,accuses,HOSTILE,https://www.nbcnews.com/investigations/trump-vows-prosecute-political-foes-others-corrupt-cheaters-rcna169292,2024-09-09
